1 (acc.),0.0000,0.0000,0.0000,0.0000
1 (loss),40.2794,40.3330,39.1473,18.6497
2 (acc.),0.0000,0.0000,0.0000,0.0000
2 (loss),40.3409,40.2908,39.1024,18.6395
3 (acc.),0.0000,0.0000,0.0000,0.0100
3 (loss),40.3668,40.3175,39.1689,18.6283
4 (acc.),0.0000,0.0000,0.0000,0.0100
4 (loss),40.3682,40.3381,39.1450,18.5822
5 (acc.),0.0000,0.0000,0.0000,0.0100
5 (loss),40.3477,40.3152,39.1728,18.6145
6 (acc.),0.0000,0.0000,0.0000,0.0100
6 (loss),40.3379,40.3503,39.2848,18.5676
