1 (acc.),2.0900,2.0900,2.0500,2.5900
1 (loss),43.8684,43.6005,41.6249,19.1313
2 (acc.),2.0600,2.0700,2.1300,2.6900
2 (loss),43.7981,43.7158,41.5091,19.0784
3 (acc.),2.0200,2.3300,2.0100,2.6600
3 (loss),43.8929,43.6109,41.4454,19.1144
4 (acc.),2.0800,2.0400,2.1600,2.7300
4 (loss),43.7356,43.7059,41.4269,19.1614
5 (acc.),2.1400,2.1100,2.0800,2.6700
5 (loss),43.8160,43.6116,41.3346,19.1912
